,start,end,start_frame,end_frame,text
1043,5120.98,5123.38,153629,153701,Lakers back up two with a minute and a half to play
1044,5124.099999999999,5126.36,153722,153790,And caruso has been outstanding outstanding
1045,5127.54,5129.54,153826,153886,great find
1046,5130.1,5135.94,153903,154078,Curry the drive looking to draw contact and he does but they say before the shot doesn't matter they're in the penalty
1047,5137.22,5141.06,154116,154231,So two free throws for curry to tie the game with 123 left
1048,5141.22,5147.46,154236,154423,"Well, they go back to putting step curry into the pick and roll knowing they don't want to switch it james came off"
1049,5147.78,5149.78,154433,154493,touched it to caruso who just
1050,5150.0199999999995,5153.14,154500,154594,Caught it on a stampede to the basket and dropped it off
1051,5153.7,5157.94,154611,154738,To davis well anthony davis who had an awful first half
1052,5158.74,5161.219999999999,154762,154836,Has come alive 25 points including
1053,5163.299999999999,5169.62,154898,155088,13 here in the fourth quarter as curry hits the free throw and played 41 minutes so far
1054,5171.219999999999,5178.099999999999,155136,155342,12 rebounds as well and has made some excellent defensive plays in the second half this game has been so much about defense
1055,5178.419999999999,5180.419999999999,155352,155412,from both teams
1056,5183.379999999999,5185.379999999999,155501,155561,Curry ties the game
1057,5185.38,5187.38,155561,155621,37 points for step curry
1058,5198.34,5202.18,155950,156065,They get it to call well pope almost lost it shot clock at seven
1059,5202.66,5209.06,156079,156271,James two defenders on him to call well pope inside. He's tied up by green throws it back up top james puts up the three
1060,5209.7,5212.9800000000005,156291,156389,"Oh, it's gone lebron james from downtown"
1061,5212.98,5214.98,156389,156449,As the shot clock expires
1062,5218.099999999999,5221.379999999999,156542,156641,A desperation heave and the lakers are up three
1063,5225.54,5232.66,156766,156979,Green back to curry curry sets leans in knocked away get it back from curry shot clock at seven
1064,5235.299999999999,5238.74,157058,157162,Basemore on the drive kicks it out pull for three
1065,5239.54,5241.54,157186,157246,James the rebound
1066,5242.18,5244.82,157265,157344,James the rebound with 32 seconds remaining
1067,5245.78,5250.0199999999995,157373,157500,There's about a 10 second different shot clock and game clock. They don't have to foul
1068,5253.86,5256.74,157615,157702,I'm lebron james. I'm putting my head down and attacking
1069,5258.82,5262.0199999999995,157764,157860,Lost the ball gets it back matthews for three
1070,5263.22,5268.66,157896,158059,Fight for the rebound tipped twice picked up by pull 10 seconds remaining. I'm gonna foul
1071,5268.74,5272.82,158062,158184,"I'm not letting them shoot a three they have a timeout left, but we'll call it here"
1072,5273.3,5278.42,158199,158352,Curse trying to call it and finally he gets it steve curr came to half court
1073,5278.74,5281.46,158362,158443,The officials couldn't see him or clearly couldn't hear him
1074,5282.18,5285.38,158465,158561,And he gets the timeout with 2.1 remaining
1075,5286.099999999999,5289.7,158582,158691,We'll see if the officials look to see to perhaps put more time on the clock
1076,5292.58,5298.5,158777,158955,They got a great look the last time by jordan pool in the corner off a nice pass by basemore
1077,5298.66,5300.66,158959,159019,That's a good one
1078,5302.66,5307.48,159079,159224,Lebron james with the three-pointer had to throw it up the shot clock was expiring
1079,5310.66,5314.099999999999,159319,159422,It's a big-time shot awful execution
1080,5315.0599999999995,5318.42,159451,159552,Realizes that the clock dwindling down the good chase down by curry and
1081,5319.139999999999,5320.58,159574,159617,lebron
1082,5320.58,5325.46,159617,159763,Elevates and knocks down the biggest shot of the night. That's a 30 footer and you see curry
1083,5325.94,5334.66,159778,160039,Who's had that look on opponent's faces after he knocks down threes the same look as lebron james with a clutch shot
1084,5338.58,5344.42,160157,160332,Still talking about his difficulty seeing after taking that shot in the face from draymond green
1085,5345.46,5347.46,160363,160423,"all right guys, obviously"
1086,5347.7,5351.46,160431,160543,golden state needs a three-pointer here to try and force overtime
1087,5352.18,5356.34,160565,160690,"And for the lakers there's not enough time for them to foul and not allow a three-pointer, correct?"
1088,5356.66,5358.66,160699,160759,It depends on where the ball is caught
1089,5359.62,5361.62,160788,160848,And in what position?
1090,5362.02,5364.18,160860,160925,I wouldn't be surprised if curry
1091,5365.3,5367.7,160959,161031,Is used to try to free somebody else up
1092,5368.58,5372.1,161057,161163,because of team's natural reaction to him
1093,5372.82,5379.06,161184,161371,No matter what type of cut he makes and that guy defending the basketball in lebron james in this scenario
1094,5379.46,5381.46,161383,161443,I'd keep my eyes on curry
1095,5382.580000000001,5384.580000000001,161477,161537,Days more to inbound
1096,5384.9800000000005,5388.660000000001,161549,161659,Pool coming free curry trying to get free lost the ball. That's it
1097,5389.54,5391.54,161686,161746,The lakers are in the playoffs
1098,5392.580000000001,5397.160000000001,161777,161914,The warriors need to play on friday. What a thriller here at the staple center
1099,5397.16,5399.16,161914,161974,Yeah
1100,5408.68,5414.36,162260,162430,Now I want to show these two stars put on tonight lebron james with his vision
1101,5417.24,5423.96,162517,162718,Bothered after that shot from draymond green hits the desperation heave that proved to be the game winner
1102,5423.96,5427.96,162718,162838,Here off setting the 37 points from steph curry
1103,5430.2,5432.68,162906,162980,Lakers will play phoenix on sunday
1104,5434.2,5441.34,163026,163240,The warriors will play the grizzlies on friday night to keep their season alive and the respect from the two former mvps
1105,5446.84,5449.08,163405,163472,The warriors with an opportunity but
1106,5449.88,5455.18,163496,163655,A defensive play ends this one and that's perhaps appropriate with all the terrific defense we saw tonight
1107,5459.88,5462.44,163796,163873,This is he didn't even catch it in rhythm
1108,5464.76,5469.16,163942,164074,That's just unbelievable just as the shot clock expired and he was blind
1109,5472.6,5473.5599999999995,164178,164206,James
1110,5473.5599999999995,5476.28,164206,164288,with 22 points 11 rebounds 10 assists
1111,5477.0,5480.44,164310,164413,And the game-winning three-pointer is with rachel
1112,5481.4,5482.74,164442,164482,Lebron
1113,5482.74,5487.5599999999995,164482,164626,Congratulations on the win nice little celebration there with anthony davis
1114,5489.16,5491.16,164674,164734,"Yes, sir, you already know"
1115,5491.719999999999,5497.48,164751,164924,What does this mean to you guys to be officially in the play-in bracket and the playoff bracket and to do it with this kind
1116,5497.5599999999995,5503.0,164926,165090,Of win tonight over a team that has really been such a huge rival for you over the second half of your career
1117,5503.72,5506.28,165111,165188,"Well, I mean going into the postseason I think it's two of the hottest teams"
1118,5506.36,5509.88,165190,165296,I think we were winner of five they were winner of seven or eight or whatever the case may be
1119,5510.44,5515.24,165313,165457,So both teams playing at a high level and we knew that they're going to come up to our floor and give everything they had
1120,5515.96,5519.64,165478,165589,"Um, you know, they hit us in the mouth in the first half and we just had to respond and we did that on"
1121,5520.12,5525.88,165603,165776,"Defensive end and got some great contributions from guys off the bench. Um, and we all you know chipped in for this winner"
1122,5526.36,5532.2,165790,165966,We got to talk about that shot you hit with about a minute left the three you didn't even look in rhythm there
1123,5532.2,5534.2,165966,166026,What were you thinking as the ball left your hands?
1124,5534.76,5536.76,166042,166102,"um, you know just um"
1125,5537.5599999999995,5539.639999999999,166126,166189,"I put in a lot of work in my game, you know"
1126,5540.36,5545.88,166210,166376,"You know after you know, drape my finger to the eye. I was literally seeing three, uh, three rims out there"
1127,5546.5199999999995,5550.44,166395,166513,"um, so I just shot at the middle one and uh, and I was able to uh,"
1128,5551.0,5553.0,166530,166590,To the grace of the man above I was able to knock it down
1129,5553.72,5556.12,166611,166683,When in doubt go for the middle rim
1130,5556.76,5560.36,166702,166810,What did it feel like when you were down there on the floor when you took that hard fall?
1131,5560.36,5563.5599999999995,166810,166906,Were you worried that you wouldn't be able to continue in the game or have more problems?
1132,5564.36,5566.36,166930,166990,"You know, i've been there before"
1133,5566.599999999999,5570.44,166997,167113,"Um, you know, i've been poked an eye before you know on a rim collision like that. So"
1134,5571.0,5574.599999999999,167130,167237,"Just try to keep my composure, you know, it's gonna be pretty sore tonight. I know that for sure"
1135,5575.32,5577.48,167259,167324,But we have a few days until we do until we know
1136,5578.12,5580.04,167343,167401,"when we'll go to phoenix, but"
1137,5580.04,5583.24,167401,167497,It's a big time win for us and I definitely wasn't leaving the floor no matter if I had to
1138,5583.799999999999,5586.759999999999,167513,167602,"Uh, you know put a pirate uh patch in my eyes. So"
1139,5587.639999999999,5589.639999999999,167629,167689,I love this team. I love to compete
1140,5590.12,5592.84,167703,167785,One big rivalry down with this win tonight
1141,5592.84,5595.96,167785,167878,But you've got another one to go with an old friend in chris paul
1142,5596.04,5600.4400000000005,167881,168013,You mentioned going to phoenix and facing the sons. What do you think that matchup is going to be like?
1143,5601.08,5604.92,168032,168147,"um, you know, they played extremely well all year and they deserve to uh,"
1144,5605.4800000000005,5607.4800000000005,168164,168224,"You know host, uh, you know"
1145,5607.56,5609.4800000000005,168226,168284,home court in the first round
1146,5609.4800000000005,5612.280000000001,168284,168368,"And uh cp, uh, you know played at an mvp"
1147,5613.08,5615.0,168392,168450,Caliber year all year
1148,5615.64,5620.12,168469,168603,You know aiden has grown all year and they've given those guys a supporting cast around them. So
1149,5620.68,5623.72,168620,168711,"You know, uh, we know what we're going to get out of cp. We know how good"
1150,5624.2,5627.08,168726,168812,"Uh, you know how great cp is how great book is"
1151,5627.72,5630.28,168831,168908,"Upcoming surgeons from um, you know from aiden"
1152,5631.08,5635.16,168932,169054,"You know, but it's the other guys as well that we got to make sure we can on because they've been playing extremely well"
1153,5635.24,5640.6,169057,169218,All year and that's why they've been the second best team in the west. Thank you so much lebron. Congratulations. We'll see you in phoenix
